"ID","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","p29","p30","p31","p32","p33","p34","p35","p36","p37","p38","p39","p40","p50"
9444,90.03,95.49,98.09,99.21,103.56,106.38,107.67,107.84,111.91,115.93,117.63,118.06,115.4,113.38,109.68,111.5,114.95,118.79,121.01,125.96,130.39,134.48,135.69,138.17,140.61,142.07,146.05,148.58,152.38,155.85,161.17,163.8,163.83,162.56,166.26,169.17,172.21,170.79,172.04,169.74,196.92
9445,104.37,97.33,98.72,97.1,96.43,96.16,97.48,93.52,92,88.79,87.96,86.9,82.75,78.72,74.26,71.1,67.13,63.72,59.52,57.06,56.1,55.62,55.93,52.81,56.26,59.12,62.35,65.24,66.63,72.09,73.15,73.75,74.75,77.86,77.91,79.23,81.69,83.3,90.62,88.37,64.98
9446,93.29,91.09,86.58,82.65,80.86,78.38,75.23,75.52,75.77,82.3,83.51,83.79,83.17,81.29,83.42,85.42,88.99,91.51,94.8,96.42,99.28,102.28,104.38,106.23,108.89,108.56,108.34,107.36,110.21,113.06,115.84,117.43,117.93,118.22,115.33,111.67,108.56,106.74,103.07,103.6,111.07
9447,106.71,106.87,107.02,105.85,106.53,107.42,109.63,108.73,107.25,102.9,100.12,99.22,102.63,102.55,102.92,102.62,103.33,105.33,105.71,104.62,112.71,109.35,106.51,100.71,97.05,93.34,91.68,87.25,85.71,81.47,77.71,78.61,72.62,75.64,76.7,80.49,83.77,85.55,87.44,89.33,87.63
9448,93.53,93.71,89.31,85.98,82.22,77.86,75.21,73.58,69.98,72.12,71.39,74.18,76.1,76.42,78.73,82.52,81.14,82.22,78.49,75.24,74.58,70.31,65.73,61.88,59.45,55.53,53,50.44,51.46,52.53,54.52,57.06,59.59,63.33,66.3,70.21,70.78,71.34,72.13,64.74,73.14
9449,104.03,104.37,103.56,105.08,102.58,98.32,95.03,92.59,88.6,84.03,83.26,86.46,88.95,88.27,88.63,93,95.81,97.14,101.17,102.57,102.15,102.45,102.78,106.3,110.08,108.18,107.54,108.4,105.54,104.42,101,102.31,103.39,101.8,103.07,106.28,110.23,112.66,114.12,115.29,100.98
9450,98.84,100.14,101.15,104.55,103.35,108.83,105.49,102.67,99.56,100.17,94.43,87.77,91.36,94.61,100.86,96.78,93.42,92.76,96,100.95,102.4,104.55,101.77,101.69,104.19,99.97,98.56,97.05,96.18,95.98,100.49,103.97,103.69,101.2,103.09,101.06,99.16,104.05,103.58,104.71,109.55
9451,99.47,100.84,96.74,94.3,92.01,92.88,91.57,88.73,86.54,85.37,82.54,81.34,80.13,75.98,74.32,75.64,73.51,70.25,67.93,65,67.82,62.48,57.49,58.61,63.05,67.61,70.23,73.69,77.49,78.74,81.98,84.26,85.99,88.58,87.67,88.4,88.4,89.08,89.53,89.03,72.03
9452,109.43,111.45,114.9,116.75,119.37,125.54,125.43,129.89,133.49,133.99,136.98,139.43,135.66,133.89,130.54,131.96,131.38,130.93,126.73,125.16,122.67,119.95,117.41,118.33,122.25,125.78,125.99,126.33,127.23,121.08,123.05,126.74,130.77,134.7,136.78,140.19,143.7,147.92,146.86,147.51,138.7
9453,105.6,102.76,102.69,102.15,101.83,95.28,98.19,101.2,103.01,104.92,115.76,115.26,112.72,114.96,113.55,113.07,115.92,122.64,117.86,113.91,112.12,111.43,109.02,105.43,104.91,105.05,102.87,99.19,97.99,96.74,96.91,99.2,101.75,104.94,103.48,99.78,96.54,93.18,86.96,90.37,96.15
9454,105.03,109.65,106.96,106.55,107.62,102.57,103.85,105.92,107.12,108.86,112.8,114.35,117.47,116.96,114.56,112.5,109.82,106.69,103.36,105.11,105.09,104.29,100.15,96.46,91.9,89.16,86.23,81.38,82.13,81.67,75.66,78.35,82.45,85.98,88.91,89.35,89.35,88.59,86.26,84.15,85.09
9455,90.84,94.98,98.2,94.51,95.21,92.96,88.85,86.75,86.12,88.9,92.36,95.85,95.47,94.86,95.07,95.81,96.14,98.62,93.01,96.28,98.19,98.65,96.09,87.33,83.68,86.66,89.42,96.9,100.1,102.94,104.57,105.1,102.39,98.66,96.75,95.79,92.91,89.04,85.97,85.77,67.94
9456,96.8,94.9,92.75,89.95,85.45,85.27,85.47,84.63,89.38,88.51,93.29,97.62,96.45,97.59,94.83,91.39,92.52,92.36,94.81,93.71,97.27,102.36,99.14,97.34,97.14,96.6,98.07,97.47,94.86,92.41,88.19,87.28,85.99,83.18,80.22,81.09,83.76,86,88.97,87.79,92.03
9457,108.19,112.97,114.6,117.41,119.84,122.12,124.17,126.94,131.36,134.61,136.17,139.6,141.85,145.76,147.95,147.58,149.38,151.72,154.11,156.3,159.25,161.63,163.12,171.31,168.94,167.55,168.42,171.87,168.72,164.2,155.2,157.67,158.8,159.13,161.07,163.44,165.27,167.97,172.02,173.86,190.66
9458,109.55,112.17,117.28,120.83,121.73,118.82,119.14,121.28,123.87,124.88,125.36,126.87,124.68,120.82,118.94,117.02,117.42,117.25,121.36,123.38,124.85,123.32,121.71,119.04,118.8,120.29,125.17,122.04,119.67,116.99,116.56,116.95,114.05,111.31,112.31,108.83,106.85,106.36,105.37,105.42,85.99
9459,95.07,93.47,92.57,94.74,98.64,102.05,105.75,103.81,105.87,107.04,103.44,102.22,102.07,102.67,107.86,106.63,104.29,102.39,102.7,102.81,105.23,103.95,101.21,97.71,94.77,91.59,91.09,89.85,85.28,82.91,83.51,80.7,78.2,76.22,73.04,70.8,69,68.85,66.19,65.53,92.64
9460,98.59,98.33,98.6,98.27,97.35,96.63,98.49,99.24,98.76,98.35,94.36,91.37,87.39,82.53,78.87,74.08,70.29,66.25,65.83,63.99,60.86,57,57.37,53.18,49.58,46.26,42.95,40.1,40.8,39.47,34.13,34.97,35.25,34.67,37.57,39.96,40.93,40.88,40.53,39.25,53.2
9461,108.31,108.46,111.46,117.63,113.89,113.66,113.24,111.58,110.52,110.7,107.08,106.19,106.64,110.29,113.12,115.92,116.99,117.3,114.6,115.19,113.12,111.03,107.1,102.97,103.93,98.07,88.08,91.24,96.28,100.69,107.59,114.4,111.03,107.64,105.58,103.41,101.29,100.49,97.42,91.57,128.85
9462,99.82,103.48,102.98,98.57,100.68,104.71,108.11,108.53,105.44,101.71,98.05,98.98,97.86,96.14,90.07,88.28,85.2,84.23,81.51,78.29,78.41,77.45,77.15,76.35,76.02,75.87,71.7,68.11,60.66,62.03,62.36,59.6,57.96,53.22,55.56,57.74,53.77,50.88,44.87,41.72,60.98
9463,98.47,95.2,91.31,95.46,98.08,100.42,104.12,107,111.21,114.62,117.73,118.24,121.98,125.64,126.73,132.6,131.03,127.88,128.24,129.79,127.28,124.09,119.95,120.5,119.59,123.53,127.82,127.91,128.15,123.8,125.15,125.9,126.7,129.88,129.62,128.75,131.32,132.13,131.31,125.33,133.28
9464,101.46,104,106.57,110.41,111.32,113.55,116.4,119.13,121.45,124.96,128.2,131.17,131.79,128.34,126.52,124.68,125.43,124.5,124.18,125.64,130.17,132.07,133.31,126.3,129.32,130.79,130.79,131.13,130.78,131.34,140.97,138.68,135.05,134.28,132.02,129.68,126.48,125.63,127.44,125.9,129.62
9465,85.43,83.53,82.01,77.71,75.02,71.42,69.59,66.43,62.68,58.86,59.54,58.29,58.13,58.12,57.12,48.82,49.56,53.18,56.05,57.28,62.49,59.61,59.63,59.1,56.5,54.38,56.91,56.87,60.15,58.73,51.17,53.19,51.42,49.83,53.33,53.22,51,49.47,46.32,43.66,30.23
9466,96.83,103.93,100.52,97.21,93.91,89.77,85.89,81.17,78.02,75.61,72.03,69.59,65.39,65.95,66.66,65.97,66.31,65.49,64.49,60.28,56.44,54.13,49.98,49.12,49.05,48.29,43.12,44.13,41.86,37.44,33.18,29.5,29.93,31.48,32.08,30.85,27.33,23.89,24.61,26.46,28.34
9467,93.8,94.07,92.07,90.75,88.56,89.3,87.09,87.41,87.51,90.62,95.23,95.52,94.55,95.53,98.15,102.21,105.54,106.32,106.56,109.41,110.36,111.09,110.74,109.92,107.69,105.41,106.15,104.75,102.59,100.37,97.29,98.64,100.28,94.62,97.55,98.44,101.77,103.8,104.45,103.49,131.65
9468,107.51,108.47,114.37,114.26,109.21,111.16,111.11,109.73,107.26,103.85,103.42,102.09,102.95,98.82,100.96,100.72,100.5,96.49,94.7,98.91,101.86,101.96,96.19,98.67,99.36,101.43,107.95,105.99,102.96,103.11,99.2,94.43,91.59,87.52,83.63,81.48,78.92,74.76,68.82,65.84,51.93
9469,92.75,91.27,90.19,87.4,85.79,85.29,83.38,80.81,81.57,81.32,80.52,81.46,79.55,77.86,70.73,67.39,69.11,69.3,71.98,73.29,77.03,76.62,76.49,78.41,77.81,80.52,76.19,73.73,70.39,72.04,72.14,73,73.98,75.82,84.96,83.04,83.9,86.46,90.33,94.13,97.13
9470,98.95,99.84,101.33,101.02,100.78,100.78,97.63,95.28,93.55,95.71,96.8,96.53,99.87,103.96,100.69,97.3,94.97,93.82,90.59,90.77,87.49,83.03,79.89,76.16,73.58,70.17,66.84,65.06,68.11,72.18,68.44,70.01,70.67,69.58,68.3,65.51,62.09,58.81,56.11,52.75,43.7
9471,98.82,99.67,102.1,106.5,108.58,110.3,108.24,111.65,113.17,115.44,114.45,116.88,116.34,113.63,113.94,115.06,118.15,120.47,123.48,124.94,121.1,117.02,112.61,109.93,105.91,102.88,100.99,99.96,96.75,92.49,90.91,86.67,84.27,81.23,76.97,77.04,69.56,73.02,73.48,76.24,99.49
9472,106.11,102.22,100,90.94,88.43,85.08,84.1,83.11,82.83,86.45,91.37,98.42,95.18,91.55,88.89,87.58,87.38,85.43,85.45,89.27,88.6,91.58,91.84,88.43,83.07,80.25,76.63,73.32,70,67.33,65.95,61.65,61.65,57.72,54.12,51.9,49.45,46.38,42.5,39.49,27.05
9473,93.38,90.87,87.99,83.84,79.91,77.47,75.92,73.26,74.99,77.8,81.4,77.65,76.91,75.98,72.38,72.81,73.15,72.91,71.57,69.27,67.62,64.99,63.92,60.91,56.35,56.56,50.62,54.36,57.19,58.33,52.92,55.46,55.02,58.23,61.84,64.01,64.71,68.66,71.32,74.93,100.47
9474,104.99,109.12,111.05,114.74,118.44,118,117.83,116.19,118.1,118.81,115.37,113.6,114.8,110.59,107.42,105.47,105.91,107.65,117.07,127.26,128.34,127.12,124.46,124.28,123.79,117.96,120.54,123.91,126.71,127.94,131.07,134.42,136.17,139.62,140.6,141.97,143.14,143.14,144.88,142.96,131.89
9475,96.61,94.2,90.88,85.27,85.4,92.53,88.4,88.9,88.91,96.09,92.25,90.23,86.41,84.07,81.16,78.07,76.53,72.96,69.72,68.39,66.19,65.01,62.24,58.69,56.38,53.1,52.06,48.55,47.91,48.19,50.82,54.05,57.65,60.07,61.15,61.59,59.03,51.17,53.16,59.13,66.04
9476,93.11,91.29,87.89,83.74,82.81,83.6,87.23,87.25,87.32,86.47,82.97,78.31,74.64,72.33,67.36,64.76,61.54,59,56.37,56.41,49.68,53.57,53.2,54.77,58.05,59.85,52.15,54.53,55.54,58.6,62.6,64.63,64.2,64.64,67.92,70.31,73.86,77.03,75.65,71.96,84.11
9477,94.94,92.46,89.02,89.81,94.39,95.63,99.98,103.37,103.43,102.96,101.7,98.81,96.91,94.62,91.69,92.84,94.23,89.02,89.97,87.04,86.42,89.09,88.35,84.03,89.14,91.75,96.01,101.31,104.27,107.72,109.07,108.53,109.62,106.2,102.82,100.71,98.76,96.22,94.79,94.69,85.85
9478,94.32,95.13,98.04,102.2,101.76,100.04,102.18,102.19,108.3,104.49,101.97,100.96,98.18,92.43,94.48,101.95,106.04,112.92,113.24,113.95,115.49,114.06,113.23,113.25,110.39,108.55,107.92,107.56,109.85,110.78,107.55,106.43,102.48,102.97,103.5,102.81,100.11,101.55,105.03,108.75,108.3
9479,99.18,99.06,98.42,102.22,102.3,101.51,98.05,91.61,84.76,86.7,86.96,82.59,82.58,82.38,78.52,77.79,77,77.12,72.62,76.14,79.03,80.07,74.9,80.97,84.79,87.72,91.47,95.61,98.23,101,104.65,107.84,110.15,115.07,114.75,118.46,115.11,115.48,119.05,120.52,112.04
9480,98.29,100.62,103.79,106.38,107.76,109.24,114.11,116.51,117.89,118.45,121.97,123.8,126,129.54,133.75,135.6,134.98,130.9,128.83,124.5,120.78,119.08,113.67,111.1,108.71,105.19,101.92,98,93.57,90.8,89.93,89.91,93.41,95.06,97.27,101.84,101.17,101.36,100.36,98.08,82.64
9481,108.64,108.73,109.46,110.83,113.85,109.36,107.98,109.65,106,102.69,100.46,92.61,88.34,90.25,99.56,95.95,95.54,97.67,100.59,102.59,102.06,101.49,97.62,89,92.26,96.04,98.43,102.73,106.48,109.86,113.13,117.7,121.67,125.88,127.24,133.22,131.45,132.77,132.37,130.92,141.99
9482,107.56,104.44,102.16,99.25,96.69,94.18,93,89.06,88.98,90.4,94.05,96.85,98.23,101.61,105.4,109.97,113.93,117.44,121.32,120.9,116.43,113.01,111.03,109.09,108.39,108.65,107.49,108.87,108.61,108.72,110.3,111.23,110.52,111.47,110.66,116.13,113.09,113.43,118.73,119.49,125.48
9483,94.3,90.73,89.4,79.37,83.06,85.59,88.6,92.85,93.97,95.4,98.25,104.71,104.64,101.38,96.63,92.98,89.47,88.93,87.64,90.57,91.91,94.57,94.65,97.9,96.78,94.73,91.54,86.45,82.42,81.85,83.22,84.88,84.76,81.86,82.4,81.83,83.65,87.02,89.14,91.78,106.63
9484,91.4,90.85,89.3,86.19,83.39,81.06,77.33,74.57,73.02,71.02,67.24,68.92,69.14,72,74.81,76.75,78.18,79.4,75.57,71.27,67.47,63.69,60.72,55.59,52.43,49.04,49.91,50.29,53.63,57.22,56.46,55.91,55.53,58.13,58.35,55.31,51.29,48.63,49.36,41.75,58.09
9485,101.88,101.35,100.07,100.92,103.48,102.68,104.34,103.78,101.25,95.27,96.95,98.88,101.45,104.43,105.41,107.85,114.73,110.96,109.33,104.76,101.11,97.1,97.14,94.52,92.91,89.75,88.18,88.18,88.28,85.77,85.35,84.33,81.71,81.2,81.54,77.51,76.17,72.35,71.89,70.76,62.22
9486,106.23,107,106.23,113.36,109.42,107.94,108.59,110.93,113.23,115.04,118.38,122.43,125.61,129.29,129.24,133.33,135.12,138.05,140.66,142.46,143.85,149.36,151.32,151.41,154.05,157.11,163.85,160.1,158.92,161.83,158.39,155.39,151.45,151.8,142.81,145.31,150.68,153.3,156.93,158.54,176.91
9487,96.37,102.78,107.15,102.81,101.82,97.39,94.07,95.85,96.05,95.7,95.32,90.88,88.19,84.9,81.71,78.15,79.3,82.51,84.83,88.03,89.2,89.5,87.53,84.72,80.41,76.5,76.79,72.51,73.84,74.92,72.99,69.8,66.24,62.38,59.05,56.03,54.15,55.13,54.04,56.56,72.9
9488,101.06,100.32,103.05,105.2,105.18,105.38,103.35,99.45,96.26,93.52,90.15,86.66,84.66,85.57,85.29,87.07,88.43,90.29,93.16,99.52,99.11,99.76,95.38,93.72,91.76,88.3,86.1,82.23,80.81,78.02,74.65,71.19,65.96,63.49,61.42,59.81,63.86,67.8,64.55,64.38,61.63
9489,98.98,98.17,104.1,99.85,95.06,90.15,86.44,83.6,80.66,79.83,79.07,76.27,72.94,70.37,70.59,74.62,75.73,74.92,74.35,73.15,68.81,64.75,61.88,58.26,55.76,52.11,43.53,45.11,46.82,45.61,45.95,47.74,50.7,50.16,49.17,51.34,54.21,56.56,59.49,60.83,69.98
9490,94.95,92.06,89.12,90.11,85.21,84.46,84.62,87.66,90.95,94.62,96.51,98.52,104.27,101.55,97.47,95.01,91.15,87.51,84.05,78.27,73.98,69.71,68.66,70.14,67.16,64.38,62.97,61.95,57.09,52.9,50.33,47.72,44.16,41.96,38.64,36.94,33.26,32.36,31.94,25.98,27.08
9491,110.51,107.68,105.91,108.11,107.36,103.22,105.24,107.66,106.7,103.3,101.38,98.97,95.86,94.18,95.77,99.2,103.15,102.45,101.86,103.06,101.53,98.26,96.83,95.25,95,94.4,96.75,97.74,100,104.62,105.65,106.68,104.39,102.31,107.09,107.67,109.28,111.11,112.85,115.43,142.69
9492,103.11,102.26,102.62,105.39,107.01,110.13,113.49,112.84,116.55,125.47,123.21,119.85,120.11,119.38,118.71,118.83,120.73,122.22,121.81,122.01,126.49,132.18,138.54,135.26,134.03,130.74,128.62,126.56,127.91,129.18,126.17,123.02,121.03,118.1,117.74,118.72,119.37,112.7,112.14,109.39,94.82
9493,101.06,99.01,96.69,95.13,94.98,92.1,91.73,87.63,83.53,86.56,89.83,93.39,96.2,99.57,103.15,103.79,102.01,99.73,97.08,94.48,90.02,88.91,87.46,89.37,90.47,91.11,88.48,87.37,81.43,85.14,84.2,90,93.8,96.83,100.06,101.67,104.38,108.59,108.63,110,131
9494,112.09,115.81,118.2,123,119.71,116.61,114.39,112.57,111.74,109.75,109.5,112.89,113.27,119.35,113.36,109.84,107.51,108.13,105.62,102.84,102.46,101.85,107.47,104.07,99.67,96.59,93.42,85.68,88.33,94.3,92.83,89.92,88.48,86.21,82.9,82.7,82.84,80.97,78.44,75.68,70.16
9495,101.54,106.78,104.44,100.43,100.3,102.8,110.07,107.4,103.92,102.65,102.66,109.91,105.54,106.35,109.08,107.23,106.67,108.08,111.15,114.42,115.24,117.5,116.55,114.37,113.82,110.55,108.57,108.3,108.02,107.73,103.59,104.19,105.13,98.31,95.96,95.57,93.72,89.52,86.24,83.56,94.85
9496,92.12,89.12,84.35,80.85,77.49,76.4,72.79,67.34,71.03,73.75,77.96,77.18,77.46,78.65,79.1,78.58,84.89,92.16,92.17,91.8,90.08,91,94.5,98.15,102.25,101.12,96.63,93,92.72,92.84,96.24,98.8,100.77,101.9,103.91,107.14,107.7,110.01,113.8,119.04,107.94
9497,97.94,94.25,95.24,95.29,95.39,95.01,102.94,108.49,105.44,98.53,102.58,105.18,106.66,107.88,109.2,109.6,109.78,113.27,115.71,117.42,119.9,120.11,120.72,118.55,114.81,111.58,113.21,113.23,114.63,106.32,110.44,110.07,110.04,107.65,106.51,114.21,110.81,110.98,111.18,111.25,80.84
9498,102.89,104.74,106.57,110.11,111.71,114.64,118.22,122.13,124.42,127.92,127.47,130.06,131.58,134.42,135.35,137.53,136.52,140.58,146.64,143.02,140.51,139.77,138.19,139.26,139.85,138.16,135.63,132.25,129.39,128.02,124.03,121.4,118.64,115.96,116.39,114.48,107.24,99.18,100.83,105.44,126.09
9499,93.12,90.64,90.8,90.27,85.62,83.14,79.68,76.2,70.72,69.34,68.33,69.5,70.07,67.54,62.75,59.04,56.2,57.5,60.79,62.51,66.04,69.82,71.53,72.56,75.8,76.79,76.62,81.34,81.94,83.31,83.78,79.64,77.81,75.93,76.84,77.98,77.64,79.91,79.09,78.69,63.18
9500,106.01,107.97,110.26,111.99,113.07,116.38,119.64,119.06,116.04,117.66,120.47,121.68,119.97,119.45,122.56,124.65,128.43,129.75,132.57,131.99,130.75,129.42,130.36,134.06,130.08,129.85,130.28,130.07,133.84,133.92,138.54,140.05,141.87,143.7,146.23,150.25,152.27,157.46,162.76,159.17,130.59
9501,99.94,96.33,94.16,91.71,86.72,90.23,92.73,92.9,91.88,91.98,99.33,98.09,95.5,92.85,90.27,88.57,85.82,83.69,82.85,82.49,82.25,82.81,79.81,75.83,73.69,75.68,74.53,72.06,71.92,69.92,67.43,63.38,61.56,58.87,59.74,59.14,60.18,57.5,53.74,50.83,61.69
9502,90.59,88.28,97.72,94.48,89.83,91.09,88.3,84.6,82.26,79.56,74.77,71.49,63.75,64.14,66.13,68.28,70.07,73.31,77.87,80.61,83.43,83.51,79.82,79.25,76.9,68.84,71.75,71.76,72.86,75.83,80.58,83.33,85.51,88.14,91.16,93.32,94.18,95.73,98.41,98.56,87.64
9503,109.26,108.55,108.61,108.53,102.36,103.78,105.59,108.13,110.76,113.34,117.36,121.21,117.53,117.39,115.77,114.44,113.23,109.92,109.76,109.28,109.17,112.62,112.64,105.53,99.85,103.03,106.63,109.85,109.86,110.5,111.58,111.83,108.22,108.14,105.56,105.73,109.91,111.77,113.8,118.56,104.77
9504,97.53,93.73,90.95,87.77,86.16,86.7,85.36,81.29,78.89,76.91,75.12,72.75,68.5,64.02,60.77,57.23,53.53,55.16,51.12,46.52,44.08,40.44,36.7,31.72,28.4,26.51,24,25.05,21.75,12.17,16.02,20.49,19.06,11.51,15.04,15.73,19.05,20.72,22.84,29.42,20.98
9505,99.32,94.88,97.66,101.42,103.14,105.67,106.88,107.38,105.69,105.25,105.89,107.11,105.91,109.89,112.98,115.13,116.75,116.19,114.81,114.41,112.76,110.76,109.06,107.93,105.24,101.88,97.87,100.89,105.6,109.11,115.19,110.46,107.09,104.54,105.16,103.94,100.96,95.47,96.45,96.71,111.73
9506,100.4,99.1,94.76,93.55,90.32,88.08,83.7,83.04,82.26,79.56,77.45,72.97,68.55,63.11,58.94,59.61,61.87,63.5,71.19,68.57,67.36,63.8,59.22,59.87,55.9,53.94,49.47,49.07,54.15,54.31,50.84,46.35,41.71,42.31,40.27,35.49,32.57,30.55,30.87,28.27,20.7
9507,106.94,107.49,108.09,108.33,109.4,106.85,104.82,105.14,105.6,106.82,107.88,106.63,108.02,105.61,102.25,99.01,101.79,104.18,106.67,107.93,110.99,114.72,116.21,116.44,113.74,110.63,109,108.95,109.26,106.52,102.88,100.16,99.19,97.92,96.2,97.37,98.94,98.74,98.39,96.74,107.69
9508,93.67,92.41,88.68,85.79,82.53,82.17,80.92,82.66,85.48,85.31,83.53,80.19,80.72,80.11,83.61,86.94,88.27,92.11,95.9,99.66,99.57,103.16,106.86,110.59,114.51,117.79,120.41,122.33,124.83,126.28,130.29,132.26,133.48,133.29,132.91,130.46,127.28,123.68,124.27,124.47,143.4
9509,93.64,90,87.68,85.06,87.65,91.44,93.55,97,100.02,100.99,105.13,107.7,108.14,111.63,113.36,115.24,117.98,118.04,118.05,116.44,112.41,113.12,112.3,110.77,113.13,116.8,116.39,118.19,122.35,125.69,129.25,132.39,134.75,138.67,139.86,142.92,144.71,145.81,144.79,138.6,125.84
9510,105.42,102.34,99.8,98.54,96.49,93.32,92.26,90.32,87.63,83.89,81.5,81.54,77.57,77.22,80.34,87.42,84.59,84.19,87.17,87.41,96.79,95.28,95.24,97.62,97.46,99.31,97.04,93.65,90.36,89.24,89.11,89.11,90.85,91,94.6,96.19,96.41,97.3,95.54,92.74,78.68
9511,97.13,94.49,91.63,92.91,93.47,88.6,84.98,83.39,83.4,80.1,76.05,75.84,76.2,81.1,82.95,86.11,85.48,88.17,89.85,92.19,93.52,96.44,99.45,101.55,105.3,107.01,109.03,112.62,115.61,119.05,124.62,122.18,118.5,115.66,113.28,111.63,114.33,117.58,118.99,122.7,128.97
9512,100.6,95.42,91.62,87.11,86.3,87.43,84.74,83.17,83.23,82.8,81.02,77.7,74.39,70.1,66.7,63.77,59.82,56.41,54.28,51.87,44.71,48.61,51.56,52.68,55.29,56.15,55.18,59.16,56.06,56.02,52.66,49.42,49.19,48.42,47.36,47.13,41.74,38.3,37.96,42.16,15.62
9513,103.54,104.18,98.96,103.09,106.32,108.15,112.16,118.28,120.23,120.63,120.83,117.7,118.37,118.29,117.2,117.3,117.79,116.67,122.29,119.75,121.28,118.26,116.18,117.99,121.18,123.29,126.02,125.08,126.46,130.25,134.18,137.97,141,141.57,140.53,141.44,145.02,147.71,148.15,149.07,158.42
9514,101.76,97.27,94.03,90.98,90.14,86.85,88.25,89.65,90.69,89.4,86.94,83.24,80.46,78.19,75.42,71.82,69.32,65.38,62.38,60.75,58.59,55.77,51.66,49.81,45.87,43.4,40.36,43.15,47.46,54.4,51.79,47.53,45,38.42,42.34,44.85,47.83,46.69,46.21,46.86,49.57
9515,96.56,99.14,100.24,95.66,93.91,90.01,86.01,83.19,79.18,74.98,72.53,68.24,66.87,67.67,66.78,64.89,64.6,66.58,66.97,58.71,62,64.94,64.32,67.91,70.17,72.17,71.52,79.47,82.6,87.36,90.1,89.53,86.73,82.29,79.6,74.46,76.51,81.68,82.26,86.07,97.19
9516,104.82,105.13,102.22,98.17,95.06,91.52,85.31,85.87,85.66,84.24,83.77,83.29,79.76,77.08,72.46,70.08,70.23,69.3,70.08,64.64,65.07,65.8,69.45,73.62,75.99,79.06,81.92,81.73,78.51,73.23,72.66,69.86,66.6,62.57,59.14,56.1,53.69,53.86,55.49,53.7,24.66
9517,110.43,114.56,117.87,113.75,113.41,112.77,117.7,120.44,118.7,122.08,121.49,124.72,126.31,128.72,129.6,127.4,123.26,120.54,115.88,112.56,108.68,100.66,98.46,98.24,95.08,89.07,84.56,81.14,79.15,78.84,80.27,77.98,75.08,70.45,66.84,63.88,61.98,58.5,55.55,51.91,63.86
9518,93.18,99.73,102.87,101.49,99.21,98.64,98.85,99.57,95.34,91.51,88.49,88.49,84.43,83.77,80.98,84.41,86.49,87.22,86.57,88.66,89.24,87.26,81.07,83.05,82.93,85.6,88.64,90.35,92.39,91.68,92.76,94.13,95.52,99.34,101.62,99.23,96.68,92.12,93.37,96.73,95.7
9519,103.68,101.29,98.69,99.97,97.6,94.64,90.34,88.08,79.17,82.95,86.61,89.93,92.92,93.14,85.74,88.97,91.24,92.49,99.84,97.69,95.43,92.03,89.89,90.66,88.12,89.15,90.78,92.12,93.73,97.59,99.77,102.21,104.24,102.76,100.62,101.04,101.43,99.22,99.18,96.74,91.61
9520,95.99,95.9,96.05,94.97,95.71,94.68,93.39,95.88,96.32,95.79,97.11,97.36,93.7,92.63,89.98,88.21,85.25,86.68,84.28,80.75,80.26,79.61,78.98,79.11,77.73,75.25,72.36,69.29,66.94,61.58,57.97,55.58,54.06,51.21,46.14,49.32,53.35,56.63,58.18,57.14,49.77
9521,102.37,104.93,105.99,108.54,110.91,114.27,117.15,119.12,123.65,128.75,128.52,127.23,125.9,125.18,124.14,126.19,128.71,127.53,127.72,126.96,127.94,130.91,126.68,124.83,123.71,115.59,119.02,121.53,124.68,126.76,127.05,127.45,126.89,122.95,121.98,126.82,128.73,130.81,132.39,134.22,141.93
9522,97.3,100.09,101.07,100.59,97.2,94.44,96.18,96.32,95.16,91.95,88.91,89.2,92.36,94.37,96.71,100.31,106.31,106.6,102.12,98.6,97.27,93.72,92.87,89.94,89.2,86.75,87.81,93.08,95.66,99.12,104.5,105.32,105.96,103.41,101.79,98.68,94.63,91.65,86.96,86.42,58.85
9523,108.58,116.32,119.48,117.91,115.23,113.55,115.69,112.39,109.46,106.38,103.7,101.1,97.84,95.77,93.3,91.18,87.09,88.56,89.59,91.07,93.09,93.5,93.75,95.79,99.43,102.85,105.69,108.49,108.45,101.67,104.53,108.89,112.61,114.48,116.03,119.58,122.94,124.72,125.4,130.75,146.74
9524,95.54,102.19,105.83,103.65,99.79,98.73,101.79,105.28,106.61,108.86,111.51,116.25,116.53,113.65,113.12,114.65,113.45,113.64,120.55,120.49,116.64,114.48,110.75,108.59,107.31,103.47,100.76,98.48,93.93,93.46,94,94.76,94.18,95.04,97.45,99.17,102.37,102.88,107.12,108,111.34
9525,101.92,101.96,90.52,90.16,93.24,92.29,95.33,98.01,99.03,102.33,103.01,106,108.52,111.3,112.87,117.4,117.68,117.63,116.99,114.31,113.25,113.7,114.92,123.63,121.36,117.86,116.41,114.66,112.88,109.81,107.84,105.76,105.59,108.89,105.49,102.25,102.56,109.58,107.58,109.14,104.51
9526,97.13,96.44,98.09,96.59,96.43,98,101.15,104.01,103.75,103.12,93.11,95.99,96.16,99,98.95,99.36,100.56,104.28,111.97,116.7,112.43,109.38,108.03,106.97,102.47,102.38,99.6,97.26,94.41,86.32,87.01,84.19,83.28,82.98,81.73,78.4,73.55,75.52,75.59,78,88.3
